candidate_key,service_id,query,intent,cluster_id,representative_query_ids,current_url,target_url,url_action,assignment_method,validation_status,review_status,reviewer,rationale
S4|уход за гортензией в саду|commercial_research,S4,уход за гортензией в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за гортензией в саду в август|commercial_research,S4,уход за гортензией в саду в август,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за гортензией в саду весной|commercial_research,S4,уход за гортензией в саду весной,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за гортензией в саду для обильного цветения|commercial_research,S4,уход за гортензией в саду для обильного цветения,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за гортензией в саду летом|commercial_research,S4,уход за гортензией в саду летом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за гортензией в саду осенью|commercial_research,S4,уход за гортензией в саду осенью,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за грецким орехом в саду|commercial_research,S4,уход за грецким орехом в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за детьми в детском саду|commercial_research,S4,уход за детьми в детском саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за зимним садом|commercial_research,S4,уход за зимним садом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за инвалидом саду|commercial_research,S4,уход за инвалидом саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за каллой в саду|commercial_research,S4,уход за каллой в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за камелией в саду|commercial_research,S4,уход за камелией в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за клубникой сад|commercial_research,S4,уход за клубникой сад,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за комнатными растениями в детском саду|commercial_research,S4,уход за комнатными растениями в детском саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за комнатными растениями в саду|commercial_research,S4,уход за комнатными растениями в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за крупнолистной гортензией в саду|commercial_research,S4,уход за крупнолистной гортензией в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за кустовой розой в саду|commercial_research,S4,уход за кустовой розой в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за лавандой в саду|commercial_research,S4,уход за лавандой в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за лавандой в саду в подмосковье|commercial_research,S4,уход за лавандой в саду в подмосковье,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за лилиями в саду|commercial_research,S4,уход за лилиями в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за метельчатой гортензией в саду|commercial_research,S4,уход за метельчатой гортензией в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за молодым садом|commercial_research,S4,уход за молодым садом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за олеандром в саду|commercial_research,S4,уход за олеандром в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за орешником лещина в саду|commercial_research,S4,уход за орешником лещина в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за папоротником в саду|commercial_research,S4,уход за папоротником в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за пионами в саду|commercial_research,S4,уход за пионами в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за плодовым садом презентация|commercial_research,S4,уход за плодовым садом презентация,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за плодоносящим садом|commercial_research,S4,уход за плодоносящим садом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за примулой в саду|commercial_research,S4,уход за примулой в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за растением в детском саду|commercial_research,S4,уход за растением в детском саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за растениями сада и огорода|commercial_research,S4,уход за растениями сада и огорода,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за растениями цветника сада|commercial_research,S4,уход за растениями цветника сада,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за ребенком инвалидом в саду|commercial_research,S4,уход за ребенком инвалидом в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за рододендроном для начинающих в саду|commercial_research,S4,уход за рододендроном для начинающих в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за розами в саду|commercial_research,S4,уход за розами в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за розами в саду по месяцам|commercial_research,S4,уход за розами в саду по месяцам,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом|commercial_research,S4,уход за садом,commercial_research,SERP-6CE4B6AF888B,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S4|уход за садом в августе|commercial_research,S4,уход за садом в августе,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом в июле|commercial_research,S4,уход за садом в июле,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом в сентябре|commercial_research,S4,уход за садом в сентябре,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом верхняя пышма|commercial_research,S4,уход за садом верхняя пышма,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом весной|commercial_research,S4,уход за садом весной,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом видео|commercial_research,S4,уход за садом видео,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом зимой|commercial_research,S4,уход за садом зимой,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом и огородом|commercial_research,S4,уход за садом и огородом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом и участком|commercial_research,S4,уход за садом и участком,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом ижевск|commercial_research,S4,уход за садом ижевск,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом книги|commercial_research,S4,уход за садом книги,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом кулинария казан колбаса|commercial_research,S4,уход за садом кулинария казан колбаса,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом летом|commercial_research,S4,уход за садом летом,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом москва|commercial_research,S4,уход за садом москва,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом обрезка|commercial_research,S4,уход за садом обрезка,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом организация|commercial_research,S4,уход за садом организация,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом осенью|commercial_research,S4,уход за садом осенью,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом переславль залесский|commercial_research,S4,уход за садом переславль залесский,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом по месяцам|commercial_research,S4,уход за садом по месяцам,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом подкормка|commercial_research,S4,уход за садом подкормка,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом посадка|commercial_research,S4,уход за садом посадка,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом после сбора урожая|commercial_research,S4,уход за садом после сбора урожая,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом после цветения|commercial_research,S4,уход за садом после цветения,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом программы|commercial_research,S4,уход за садом программы,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом рыбинск|commercial_research,S4,уход за садом рыбинск,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом семейная|commercial_research,S4,уход за садом семейная,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом сергиев посад|commercial_research,S4,уход за садом сергиев посад,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом скачать|commercial_research,S4,уход за садом скачать,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом сочи|commercial_research,S4,уход за садом сочи,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом спб|commercial_research,S4,уход за садом спб,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом специалист|commercial_research,S4,уход за садом специалист,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом тутаев|commercial_research,S4,уход за садом тутаев,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом углич|commercial_research,S4,уход за садом углич,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за садом цена|transactional,S4,уход за садом цена,transactional,SERP-7DE3AAD9BA6E,Q000079,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S4|уход за садом цена за услуги|transactional,S4,уход за садом цена за услуги,transactional,SERP-7DE3AAD9BA6E,Q000079,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S4|уход за фейхоа в саду|commercial_research,S4,уход за фейхоа в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за фундуком в саду|commercial_research,S4,уход за фундуком в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за хвойными в саду|commercial_research,S4,уход за хвойными в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за хвойными растениями в саду|commercial_research,S4,уход за хвойными растениями в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за хостами в саду|commercial_research,S4,уход за хостами в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за хризантемами в саду|commercial_research,S4,уход за хризантемами в саду,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за хризантемами в саду в августе|commercial_research,S4,уход за хризантемами в саду в августе,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S4|уход за хризантемами в саду на зиму|commercial_research,S4,уход за хризантемами в саду на зиму,commercial_research,HOLD-28627278866D,Q000070|Q000078,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
